,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
928,78411227203b4b7f958639dfca195785,True,False,0,4,"['W', 'B']",5.115726737451002,3.993218208508057,,7.097530453613182,5.659928240133018,5,3,1,0,1,0,0
930,78411227203b4b7f958639dfca195785,False,True,0,6,"['W', 'U']",4.180565928138743,6.1464713274534235,6.472305439801779,8.108302671572549,6.895668960886352,5,3,1,1,0,0,0
943,78411227203b4b7f958639dfca195785,False,True,1,5,"['U', 'W']",5.742449886285503,6.341122682810327,6.288558391804055,,5.5167484649375425,5,3,1,1,0,0,0
945,78411227203b4b7f958639dfca195785,False,True,1,7,"['U', 'W']",,6.175678556664922,4.795824777549623,7.167205566620968,7.432741859920356,5,3,1,1,0,0,0
948,78411227203b4b7f958639dfca195785,False,True,1,10,"['U', 'W']",4.96859916937928,,,,6.895668960886352,5,3,1,1,0,0,0
962,78411227203b4b7f958639dfca195785,False,True,2,10,"['W', 'U']",4.555513319102897,8.396405120695356,,,7.402078693392725,5,3,1,1,0,0,0
971,976de99b992a40258ffc7e5ae809e78c,True,False,0,5,"['B', 'W']",6.266965923351675,5.09203572195237,,5.049348876224207,6.3272228536057415,4,3,1,0,1,0,0
972,976de99b992a40258ffc7e5ae809e78c,False,True,0,6,"['B', 'W']",,6.043120716050318,6.288558391804055,7.703612399880999,,4,3,1,0,1,0,0
988,976de99b992a40258ffc7e5ae809e78c,False,True,1,8,"['B', 'R']",,6.427685179073848,6.288558391804055,,5.666793925145595,4,3,0,0,1,1,0
1028,234fe4a05b684e019f1b0e0e7679f10a,False,True,1,6,"['B', 'W']",4.694142813074599,,,7.199774674007691,6.690090333931049,3,3,1,0,1,0,0
1031,234fe4a05b684e019f1b0e0e7679f10a,False,True,1,9,"['W', 'B']",6.819422721455993,5.939529594932941,,,7.693606542960162,3,3,1,0,1,0,0
1032,234fe4a05b684e019f1b0e0e7679f10a,False,True,1,10,"['W', 'B']",,4.784923138887025,,7.801152807017457,,3,3,1,0,1,0,0
1043,234fe4a05b684e019f1b0e0e7679f10a,False,True,2,7,"['W', 'B']",3.155338189386056,6.263166736665267,,6.616386559694661,6.069916613213598,3,3,1,0,1,0,0
1046,234fe4a05b684e019f1b0e0e7679f10a,True,False,2,10,"['W', 'B']",,,6.097200868228272,5.468582728785604,,3,3,1,0,1,0,0
1056,e16b8e76fc764ebd96f7d373bde8a453,False,True,0,6,"['B', 'W']",,7.329785928680311,6.809691930983429,6.906647356276695,4.23627604750168,4,3,1,0,1,0,0
1071,e16b8e76fc764ebd96f7d373bde8a453,False,True,1,7,"['W', 'B']",3.642348754448399,6.263166736665267,4.576407132014535,,5.15309633035764,4,3,1,0,1,0,0
1084,e16b8e76fc764ebd96f7d373bde8a453,False,True,2,6,"['W', 'B']",4.692399320366951,,6.271439424408992,6.708502056595066,6.547670940543478,4,3,1,0,1,0,0
1085,e16b8e76fc764ebd96f7d373bde8a453,False,True,2,7,"['W', 'B']",5.949627774299033,4.54562051654905,6.169298863293431,7.827081026802956,,4,3,1,0,1,0,0
1088,e16b8e76fc764ebd96f7d373bde8a453,True,False,2,10,"['W', 'B']",,5.1362890404636135,6.793850996386851,4.680769230769231,,4,3,1,0,1,0,0
1097,315762488fa944a1a71a74f089f3ab85,False,True,0,5,"['G', 'B']",,3.9549519926344874,4.176257307056705,7.7177149655658,7.116048962937776,7,2,0,0,1,0,1
1110,315762488fa944a1a71a74f089f3ab85,True,False,1,4,"['G', 'B']",3.880682541086314,6.850819843746531,6.636891050251685,7.450302705188137,4.747863247863248,7,2,0,0,1,0,1
1111,315762488fa944a1a71a74f089f3ab85,False,True,1,5,"['G', 'B']",4.437977161815298,5.987772849078694,6.288558391804055,7.162477370993704,7.791540544846264,7,2,0,0,1,0,1
1112,315762488fa944a1a71a74f089f3ab85,False,True,1,6,"['G', 'B']",4.878606456022596,6.312506894345534,6.169298863293431,7.167205566620968,6.903069648434412,7,2,0,0,1,0,1
1113,315762488fa944a1a71a74f089f3ab85,False,True,1,7,"['G', 'B']",5.949627774299033,6.328222117890031,5.802758354266526,6.935641299374714,,7,2,0,0,1,0,1
1114,315762488fa944a1a71a74f089f3ab85,False,True,1,8,"['B', 'G']",,3.0733860584881367,4.846252223026242,,7.116048962937776,7,2,0,0,1,0,1
1115,315762488fa944a1a71a74f089f3ab85,False,True,1,9,"['B', 'G']",5.8573548232031625,,6.793850996386851,,,7,2,0,0,1,0,1
1116,315762488fa944a1a71a74f089f3ab85,False,True,1,10,"['B', 'G']",,4.538467258216428,6.169298863293431,,7.432741859920356,7,2,0,0,1,0,1
1127,315762488fa944a1a71a74f089f3ab85,False,True,2,7,"['B', 'G']",,,4.999788561382692,6.781975377417367,7.402078693392725,7,2,0,0,1,0,1
1140,787c2b306c884ca8b652ffbfcb3d10be,False,True,0,6,"['U', 'W']",,,6.793850996386851,8.883181524065503,5.410099304437601,2,3,1,1,0,0,0
1141,787c2b306c884ca8b652ffbfcb3d10be,False,True,0,7,"['U', 'W']",,4.103043637697103,6.271439424408992,7.527217411364529,3.63141823648236,2,3,1,1,0,0,0
1153,787c2b306c884ca8b652ffbfcb3d10be,False,True,1,5,"['U', 'R']",5.617754800590842,4.538467258216428,4.7639594178012885,8.883181524065503,5.071555875371544,2,3,0,1,0,1,0
1154,787c2b306c884ca8b652ffbfcb3d10be,False,True,1,6,"['U', 'R']",4.342837460807377,,5.6419025114111605,8.895006784260515,5.659928240133018,2,3,0,1,0,1,0
1156,787c2b306c884ca8b652ffbfcb3d10be,True,False,1,8,"['U', 'R']",3.642348754448399,,,6.877293449212872,6.511693514260728,2,3,0,1,0,1,0
1168,787c2b306c884ca8b652ffbfcb3d10be,False,True,2,6,"['U', 'R']",2.636124716282404,4.260039115084707,7.3859322832014405,6.414455062038436,7.791540544846264,2,3,0,1,0,1,0
1170,787c2b306c884ca8b652ffbfcb3d10be,False,True,2,8,"['U', 'R']",,6.1681726338106655,4.791639782468431,7.78956888754899,,2,3,0,1,0,1,0
1171,787c2b306c884ca8b652ffbfcb3d10be,False,True,2,9,"['U', 'R']",,,3.167477575877933,8.895006784260515,6.069916613213598,2,3,0,1,0,1,0
1174,787c2b306c884ca8b652ffbfcb3d10be,True,False,2,12,"['U', 'R']",,,,,,2,3,0,1,0,1,0
1181,e76cceeb082c4a65aea2c95f95b8e602,True,False,0,5,"['B', 'U']",4.66546685962785,,4.176257307056705,6.877293449212872,5.687492163009404,4,3,0,1,1,0,0
1183,e76cceeb082c4a65aea2c95f95b8e602,True,False,0,7,"['B', 'G']",3.155338189386056,7.094136050978858,,6.065535967978684,5.32766818411735,4,3,0,0,1,0,1
1185,e76cceeb082c4a65aea2c95f95b8e602,False,True,0,9,"['G', 'W']",6.459704982910595,4.538467258216428,6.793850996386851,6.877293449212872,,4,3,1,0,0,0,1
1198,e76cceeb082c4a65aea2c95f95b8e602,False,True,1,8,"['B', 'G']",4.96859916937928,6.888074035271521,6.067173604063453,,6.588861114498232,4,3,0,0,1,0,1
1210,e76cceeb082c4a65aea2c95f95b8e602,False,True,2,6,"['B', 'G']",,7.17720462149505,,7.750284072952523,6.188791248470226,4,3,0,0,1,0,1
1239,5fa6db5c9a1f488bab8875fa087f1853,False,True,1,7,"['R', 'U']",,,5.988333361819038,6.059033849281594,6.124394677315625,2,3,0,1,0,1,0
1240,5fa6db5c9a1f488bab8875fa087f1853,False,True,1,8,"['R', 'U']",6.819422721455993,,,6.028473827299882,5.676162505219728,2,3,0,1,0,1,0
1242,5fa6db5c9a1f488bab8875fa087f1853,False,True,1,10,"['R', 'U']",5.025754155550995,,4.791639782468431,7.0292004634994205,7.432741859920356,2,3,0,1,0,1,0
1253,5fa6db5c9a1f488bab8875fa087f1853,False,True,2,7,"['R', 'U']",3.705830952781045,,6.547691952075363,7.637754119096758,,2,3,0,1,0,1,0
1254,5fa6db5c9a1f488bab8875fa087f1853,False,True,2,8,"['R', 'U']",,6.517059301380991,,7.7177149655658,6.690090333931049,2,3,0,1,0,1,0
1265,7d6e3c32daf44f8fb1f465cd631de327,True,False,0,5,"['U', 'G']",6.819422721455993,4.538467258216428,6.298117097065497,5.379286606315201,7.0254252678733575,4,3,0,1,0,0,1
1266,7d6e3c32daf44f8fb1f465cd631de327,False,True,0,6,"['U', 'R']",,5.5725037126532255,4.79401089055323,8.268224364510631,5.659928240133018,4,3,0,1,0,1,0
1267,7d6e3c32daf44f8fb1f465cd631de327,True,False,0,7,"['U', 'R']",7.750222094855997,6.153816449993564,5.0999458219004055,6.906647356276695,,4,3,0,1,0,1,0
1278,7d6e3c32daf44f8fb1f465cd631de327,True,False,1,4,"['U', 'B']",5.452780142121027,7.798230673926536,3.167477575877933,5.642466525116197,6.511693514260728,4,3,0,1,1,0,0
1279,7d6e3c32daf44f8fb1f465cd631de327,False,True,1,5,"['U', 'B']",4.706125986488392,6.517059301380991,6.134610619432379,6.414455062038436,3.727028978034443,4,3,0,1,1,0,0
1280,7d6e3c32daf44f8fb1f465cd631de327,False,True,1,6,"['U', 'B']",3.60008408374446,7.2000562271577175,6.636891050251685,6.545604684333008,5.767845524090138,4,3,0,1,1,0,0
1281,7d6e3c32daf44f8fb1f465cd631de327,False,True,1,7,"['U', 'B']",3.835604989070336,5.572787275952425,6.472305439801779,7.095835628247803,,4,3,0,1,1,0,0
1283,7d6e3c32daf44f8fb1f465cd631de327,False,True,1,9,"['U', 'R']",,6.263166736665267,5.4894842744810255,7.141040765500065,,4,3,0,1,0,1,0
1284,7d6e3c32daf44f8fb1f465cd631de327,False,True,1,10,"['U', 'R']",3.9644875515503286,7.2000562271577175,6.288558391804055,8.895006784260515,,4,3,0,1,0,1,0
1294,7d6e3c32daf44f8fb1f465cd631de327,True,False,2,6,"['U', 'R']",,4.103043637697103,3.616960216502556,,6.857757800902203,4,3,0,1,0,1,0
1295,7d6e3c32daf44f8fb1f465cd631de327,True,False,2,7,"['U', 'B']",7.750222094855997,6.706330905687085,,5.581602184178115,5.866698680775928,4,3,0,1,1,0,0
1297,7d6e3c32daf44f8fb1f465cd631de327,False,True,2,9,"['U', 'R']",,6.81377993850545,4.80966968566862,,,4,3,0,1,0,1,0
1298,7d6e3c32daf44f8fb1f465cd631de327,True,False,2,10,"['U', 'R']",6.018175983408522,,8.299559126601102,,4.821894336030462,4,3,0,1,0,1,0
1308,58c0a007409045fd861d823e02635d1d,False,True,0,6,"['R', 'W']",3.3571014492753624,6.333319881816042,3.409090909090909,7.178298255596303,,7,1,1,0,0,1,0
1311,58c0a007409045fd861d823e02635d1d,True,False,0,9,"['R', 'W']",,4.522481126985866,6.715371023319268,,,7,1,1,0,0,1,0
1322,58c0a007409045fd861d823e02635d1d,False,True,1,6,"['W', 'R']",6.266965923351675,8.396405120695356,4.795824777549623,8.883181524065503,7.432741859920356,7,1,1,0,0,1,0
1323,58c0a007409045fd861d823e02635d1d,False,True,1,7,"['W', 'R']",6.819422721455993,3.9549519926344874,6.097200868228272,7.167205566620968,7.191848438445605,7,1,1,0,0,1,0
1324,58c0a007409045fd861d823e02635d1d,False,True,1,8,"['W', 'R']",7.750222094855997,5.586611749219762,4.795824777549623,8.268224364510631,4.23627604750168,7,1,1,0,0,1,0
1325,58c0a007409045fd861d823e02635d1d,False,True,1,9,"['W', 'R']",,,5.485054151721778,8.268224364510631,,7,1,1,0,0,1,0
1335,58c0a007409045fd861d823e02635d1d,False,True,2,5,"['W', 'R']",,5.401307040781214,4.047644083426015,3.119778092188547,6.511693514260728,7,1,1,0,0,1,0
1336,58c0a007409045fd861d823e02635d1d,False,True,2,6,"['W', 'R']",,4.929427590975739,2.9842458962212186,7.909411411720108,7.432741859920356,7,1,1,0,0,1,0
1338,58c0a007409045fd861d823e02635d1d,False,True,2,8,"['R', 'W']",,6.1464713274534235,3.167477575877933,7.167205566620968,7.402078693392725,7,1,1,0,0,1,0
1351,0c8a77d724cd4921b27cad8e2e72e3fd,False,True,0,7,"['W', 'B']",5.687468020279445,4.784923138887025,4.791639782468431,8.883181524065503,6.069916613213598,5,3,1,0,1,0,0
1364,0c8a77d724cd4921b27cad8e2e72e3fd,False,True,1,6,"['B', 'W']",5.503456677326024,6.233161672169549,5.69358940796284,,5.771588087197616,5,3,1,0,1,0,0
1369,0c8a77d724cd4921b27cad8e2e72e3fd,False,True,1,11,"['B', 'W']",6.266965923351675,5.109059364649877,,,,5,3,1,0,1,0,0
1376,0c8a77d724cd4921b27cad8e2e72e3fd,False,True,2,4,"['B', 'W']",5.051285456211005,5.734692962678626,5.4929746190200675,,6.55027731437948,5,3,1,0,1,0,0
1379,0c8a77d724cd4921b27cad8e2e72e3fd,False,True,2,7,"['B', 'W']",3.835604989070336,5.109059364649877,4.591257608094222,7.131520597434386,,5,3,1,0,1,0,0
1380,0c8a77d724cd4921b27cad8e2e72e3fd,False,True,2,8,"['B', 'W']",,,2.5009027598658755,6.545604684333008,5.2485219123355265,5,3,1,0,1,0,0
1392,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,0,6,"['B', 'R']",6.038729891750719,5.864544908743396,4.8198915078398565,7.232343781394414,,7,1,0,0,1,1,0
1406,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,1,6,"['B', 'R']",4.96859916937928,8.396405120695356,4.316174799316139,6.877293449212872,5.659217896962383,7,1,0,0,1,1,0
1407,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,1,7,"['B', 'R']",,5.277377818394631,,6.414455062038436,6.069916613213598,7,1,0,0,1,1,0
1408,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,1,8,"['B', 'R']",,5.524044937776146,,7.450302705188137,6.069916613213598,7,1,0,0,1,1,0
1409,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,1,9,"['B', 'R']",,5.738088669725901,6.472305439801779,7.617655912213009,,7,1,0,0,1,1,0
1420,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,2,6,"['B', 'R']",5.742449886285503,4.784923138887025,5.490887196567726,7.232343781394414,3.9816525127680613,7,1,0,0,1,1,0
1421,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,2,7,"['B', 'R']",6.819422721455993,5.273078723027931,5.022990979671297,7.1863428555679825,,7,1,0,0,1,1,0
1425,41dfb38bc8bf40d9856dcc63cbce58b5,False,True,2,11,"['B', 'R']",4.555513319102897,,6.288558391804055,,,7,1,0,0,1,1,0
1432,25726b0dc4314d0b94bda9780c6943a6,False,True,0,4,"['U', 'W']",3.835604989070336,4.600835511853727,4.259552507799134,7.167205566620968,6.511693514260728,2,3,1,1,0,0,0
1434,25726b0dc4314d0b94bda9780c6943a6,False,True,0,6,"['U', 'W']",,7.094136050978858,4.698634702638827,6.806973093025547,5.645810230252362,2,3,1,1,0,0,0
1435,25726b0dc4314d0b94bda9780c6943a6,False,True,0,7,"['U', 'W']",,4.837773675175164,5.136729087642489,7.617655912213009,,2,3,1,1,0,0,0
1447,25726b0dc4314d0b94bda9780c6943a6,False,True,1,5,"['U', 'W']",4.555513319102897,7.190622559270364,5.369233343120717,7.450302705188137,,2,3,1,1,0,0,0
1449,25726b0dc4314d0b94bda9780c6943a6,False,True,1,7,"['U', 'W']",,7.147096139068288,6.271439424408992,5.9239873986950995,,2,3,1,1,0,0,0
1451,25726b0dc4314d0b94bda9780c6943a6,False,True,1,9,"['U', 'W']",,7.2000562271577175,4.691448695281327,,,2,3,1,1,0,0,0
1461,25726b0dc4314d0b94bda9780c6943a6,False,True,2,5,"['U', 'W']",5.894010945417636,5.745627022287055,3.604352610343563,6.414455062038436,7.432741859920356,2,3,1,1,0,0,0
1464,25726b0dc4314d0b94bda9780c6943a6,False,True,2,8,"['U', 'W']",4.96859916937928,,4.909331407340841,6.906647356276695,,2,3,1,1,0,0,0
1476,6df347b301bb44b1a9afa8dc7b1dfee7,True,False,0,6,"['R', 'W']",,,,7.0694955688355545,5.421538970486109,2,3,1,0,0,1,0
1478,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,0,8,"['R', 'W']",7.750222094855997,,,7.795240176919951,5.69136259748466,2,3,1,0,0,1,0
1489,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,1,5,"['G', 'R']",7.750222094855997,7.2000562271577175,3.167477575877933,7.809773285833814,6.588861114498232,2,3,0,0,0,1,1
1490,6df347b301bb44b1a9afa8dc7b1dfee7,True,False,1,6,"['G', 'R']",6.515364542572755,,4.840265166749951,6.877293449212872,5.687492163009404,2,3,0,0,0,1,1
1491,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,1,7,"['G', 'R']",3.1157195233730524,7.2000562271577175,6.472305439801779,6.3409557049536645,,2,3,0,0,0,1,1
1492,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,1,8,"['G', 'R']",4.955517887250179,,6.271439424408992,8.268224364510631,,2,3,0,0,0,1,1
1494,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,1,10,"['R', 'G']",4.162850309327321,,,7.232343781394414,,2,3,0,0,0,1,1
1503,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,2,5,"['R', 'G']",5.955926504143148,5.236005647007739,6.793850996386851,7.484060896151511,6.342676754003188,2,3,0,0,0,1,1
1504,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,2,6,"['R', 'G']",4.96859916937928,,6.554598245026732,6.48442292986492,5.972412072372472,2,3,0,0,0,1,1
1505,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,2,7,"['R', 'G']",,,4.176257307056705,5.568256992036751,5.687492163009404,2,3,0,0,0,1,1
1506,6df347b301bb44b1a9afa8dc7b1dfee7,False,True,2,8,"['R', 'G']",4.96859916937928,7.2000562271577175,,,6.4379576248716335,2,3,0,0,0,1,1
1509,6df347b301bb44b1a9afa8dc7b1dfee7,True,False,2,11,"['R', 'G']",,,4.7854514068556995,,,2,3,0,0,0,1,1
1516,f3e980a20feb46e1afb9d1a14108ee36,False,True,0,4,"['W', 'U']",5.52645110464398,5.745627022287055,6.636891050251685,5.049348876224207,5.338894867603155,4,3,1,1,0,0,0
1518,f3e980a20feb46e1afb9d1a14108ee36,False,True,0,6,"['G', 'W']",5.576646983906449,4.260039115084707,7.800409416581371,5.315634509998672,7.432741859920356,4,3,1,0,0,0,1
1519,f3e980a20feb46e1afb9d1a14108ee36,False,True,0,7,"['G', 'W']",,6.291177469709902,5.5336321009793075,6.906647356276695,6.511693514260728,4,3,1,0,0,0,1
1522,f3e980a20feb46e1afb9d1a14108ee36,False,True,0,10,"['G', 'W']",,4.103043637697103,,6.924169797637233,7.0254252678733575,4,3,1,0,0,0,1
1532,f3e980a20feb46e1afb9d1a14108ee36,False,True,1,6,"['G', 'W']",,,5.453666706321847,5.250059698851386,6.511693514260728,4,3,1,0,0,0,1
1551,f3e980a20feb46e1afb9d1a14108ee36,False,True,2,11,"['G', 'W']",,4.538467258216428,,,7.116048962937776,4,3,1,0,0,0,1
1573,03fe52add3c8473f83a1622146018e5d,False,True,1,5,"['G', 'B']",2.537111517367459,4.285554780181438,4.846252223026242,5.2392126885382435,5.687492163009404,1,3,0,0,1,0,1
1574,03fe52add3c8473f83a1622146018e5d,False,True,1,6,"['G', 'B']",5.742449886285503,8.396405120695356,,6.212004812564725,5.221703847291126,1,3,0,0,1,0,1
1575,03fe52add3c8473f83a1622146018e5d,False,True,1,7,"['G', 'B']",4.100674529483296,6.921011058451817,4.795824777549623,7.267189928288678,,1,3,0,0,1,0,1
1586,03fe52add3c8473f83a1622146018e5d,False,True,2,4,"['G', 'B']",7.750222094855997,6.3936722300594555,3.167477575877933,5.379286606315201,4.672677815837195,1,3,0,0,1,0,1
1587,03fe52add3c8473f83a1622146018e5d,False,True,2,5,"['G', 'B']",6.266965923351675,4.538467258216428,6.097200868228272,6.545604684333008,4.4196420852425,1,3,0,0,1,0,1
1588,03fe52add3c8473f83a1622146018e5d,False,True,2,6,"['G', 'B']",4.223801589407249,7.190622559270364,,7.750284072952523,5.919680849189039,1,3,0,0,1,0,1
1592,03fe52add3c8473f83a1622146018e5d,True,False,2,10,"['G', 'B']",,,,7.78956888754899,,1,3,0,0,1,0,1
1602,5097f85dffd545ddb18fca263d93c6c6,False,True,0,6,"['G', 'R']",5.576646983906449,5.34833928287951,6.472305439801779,8.268224364510631,6.511693514260728,7,2,0,0,0,1,1
1614,5097f85dffd545ddb18fca263d93c6c6,False,True,1,4,"['R', 'G']",4.223801589407249,4.784923138887025,4.6552973454246525,6.553642959678576,6.511693514260728,7,2,0,0,0,1,1
1615,5097f85dffd545ddb18fca263d93c6c6,False,True,1,5,"['R', 'G']",5.539329288667836,,3.167477575877933,8.628830326632857,,7,2,0,0,0,1,1
1616,5097f85dffd545ddb18fca263d93c6c6,False,True,1,6,"['R', 'G']",5.604070692212468,4.538467258216428,7.800409416581371,7.232343781394414,,7,2,0,0,0,1,1
1618,5097f85dffd545ddb18fca263d93c6c6,False,True,1,8,"['R', 'G']",3.4756622562216943,5.761234307168837,7.800409416581371,7.095835628247803,,7,2,0,0,0,1,1
1619,5097f85dffd545ddb18fca263d93c6c6,False,True,1,9,"['R', 'G']",4.555513319102897,,4.795824777549623,8.895006784260515,5.017861495073292,7,2,0,0,0,1,1
1620,5097f85dffd545ddb18fca263d93c6c6,True,False,1,10,"['R', 'G']",5.894010945417636,,6.636891050251685,,,7,2,0,0,0,1,1
1629,5097f85dffd545ddb18fca263d93c6c6,False,True,2,5,"['R', 'G']",4.562104183804737,4.538467258216428,5.542191584676839,7.450302705188137,7.005858961912065,7,2,0,0,0,1,1
1630,5097f85dffd545ddb18fca263d93c6c6,False,True,2,6,"['R', 'G']",3.642348754448399,7.620502177474428,5.9070914065351205,,6.690090333931049,7,2,0,0,0,1,1
1631,5097f85dffd545ddb18fca263d93c6c6,False,True,2,7,"['G', 'R']",,8.396405120695356,4.89624525989908,7.78956888754899,4.4196420852425,7,2,0,0,0,1,1
1632,5097f85dffd545ddb18fca263d93c6c6,False,True,2,8,"['G', 'R']",,5.514040511251877,,6.414455062038436,,7,2,0,0,0,1,1
1635,5097f85dffd545ddb18fca263d93c6c6,False,True,2,11,"['G', 'R']",3.835604989070336,,,6.877293449212872,,7,2,0,0,0,1,1
1660,be8219a52c7248728e88f8bd670bed13,False,True,1,8,"['W', 'R']",4.96859916937928,,7.800409416581371,7.909411411720108,,3,3,1,0,0,1,0
1661,be8219a52c7248728e88f8bd670bed13,False,True,1,9,"['W', 'R']",3.1157195233730524,,5.5336321009793075,3.119778092188547,,3,3,1,0,0,1,0
1672,be8219a52c7248728e88f8bd670bed13,False,True,2,6,"['W', 'R']",4.555513319102897,6.153816449993564,6.1193589950424485,8.895006784260515,5.017861495073292,3,3,1,0,0,1,0
1674,be8219a52c7248728e88f8bd670bed13,False,True,2,8,"['W', 'R']",5.61433219937879,8.396405120695356,2.9842458962212186,6.48442292986492,,3,3,1,0,0,1,0
1675,be8219a52c7248728e88f8bd670bed13,True,False,2,9,"['W', 'R']",,5.872981395788082,,3.712901663168093,7.791540544846264,3,3,1,0,0,1,0
1676,be8219a52c7248728e88f8bd670bed13,True,False,2,10,"['W', 'R']",,5.761234307168837,,,5.017861495073292,3,3,1,0,0,1,0
1685,ca00677fbc96445eb3ce588af24b609c,False,True,0,5,"['R', 'U']",4.346183253639751,6.921011058451817,4.690004826136232,6.545604684333008,6.323157539939652,3,3,0,1,0,1,0
1686,ca00677fbc96445eb3ce588af24b609c,False,True,0,6,"['R', 'U']",6.639563852183294,5.109059364649877,4.795824777549623,8.268224364510631,,3,3,0,1,0,1,0
1687,ca00677fbc96445eb3ce588af24b609c,False,True,0,7,"['R', 'U']",,5.843547516198704,4.062956603999262,6.545604684333008,,3,3,0,1,0,1,0
1692,ca00677fbc96445eb3ce588af24b609c,True,False,0,12,"['R', 'U']",,,4.176257307056705,,,3,3,0,1,0,1,0
1699,ca00677fbc96445eb3ce588af24b609c,False,True,1,5,"['U', 'R']",5.503456677326024,6.135255508320139,5.3582028824373475,7.916419203167533,,3,3,0,1,0,1,0
1700,ca00677fbc96445eb3ce588af24b609c,False,True,1,6,"['U', 'R']",3.4134692101254807,5.761234307168837,4.57743199708834,6.986864465158125,,3,3,0,1,0,1,0
1701,ca00677fbc96445eb3ce588af24b609c,False,True,1,7,"['U', 'R']",4.572902715887212,6.517059301380991,7.404919259646051,,,3,3,0,1,0,1,0
1702,ca00677fbc96445eb3ce588af24b609c,False,True,1,8,"['U', 'R']",3.907355154251317,,6.433489228933121,6.545604684333008,7.0254252678733575,3,3,0,1,0,1,0
1703,ca00677fbc96445eb3ce588af24b609c,False,True,1,9,"['U', 'R']",,,3.5882852712071625,8.268224364510631,,3,3,0,1,0,1,0
1705,ca00677fbc96445eb3ce588af24b609c,False,True,1,11,"['U', 'R']",,7.190622559270364,4.09399912071849,,,3,3,0,1,0,1,0
1706,ca00677fbc96445eb3ce588af24b609c,True,False,1,12,"['U', 'R']",,,4.795824777549623,,,3,3,0,1,0,1,0
1712,ca00677fbc96445eb3ce588af24b609c,False,True,2,4,"['U', 'R']",4.3825829921612645,7.094136050978858,6.140281674024948,7.095835628247803,6.690090333931049,3,3,0,1,0,1,0
1713,ca00677fbc96445eb3ce588af24b609c,False,True,2,5,"['U', 'R']",4.056233142045087,7.094136050978858,3.167477575877933,6.71616251723299,7.116048962937776,3,3,0,1,0,1,0
1714,ca00677fbc96445eb3ce588af24b609c,False,True,2,6,"['U', 'R']",3.3571014492753624,7.142379305124611,4.663526410104895,6.906647356276695,,3,3,0,1,0,1,0
