,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
183507,3dd0a7df40c243e096809e73315d2cc4,True,False,1,10,"['U', 'B']",,,6.288558391804055,8.268224364510631,,5,3,0,1,1,0,0
183515,3dd0a7df40c243e096809e73315d2cc4,False,True,2,4,"['U', 'B']",4.341166329782372,7.094136050978858,4.56889690505878,6.414455062038436,7.402078693392725,5,3,0,1,1,0,0
183518,3dd0a7df40c243e096809e73315d2cc4,False,True,2,7,"['B', 'U']",4.568961059129863,5.725330837177536,4.176257307056705,8.108302671572549,6.511693514260728,5,3,0,1,1,0,0
183519,3dd0a7df40c243e096809e73315d2cc4,False,True,2,8,"['U', 'B']",6.359410632117639,5.524544021806673,,,,5,3,0,1,1,0,0
183521,3dd0a7df40c243e096809e73315d2cc4,False,True,2,10,"['U', 'B']",4.96859916937928,,6.809691930983429,,7.116048962937776,5,3,0,1,1,0,0
183559,969a62e9d7084b39a9183102c2d58405,False,True,2,6,"['R', 'W']",5.742449886285503,,5.147807461993578,7.166909214723,,5,3,1,0,0,1,0
183573,80b53f63b8304997a86f694eff092217,False,True,0,6,"['U', 'G']",6.819422721455993,6.4880894753806775,,6.322060115025863,7.402078693392725,0,3,0,1,0,0,1
183586,80b53f63b8304997a86f694eff092217,False,True,1,5,"['U', 'G']",,7.190622559270364,6.595539033457249,5.762814082430759,6.221858573527562,0,3,0,1,0,0,1
183591,80b53f63b8304997a86f694eff092217,False,True,1,10,"['U', 'G']",,6.312506894345534,5.486712351663045,4.680769230769231,,0,3,0,1,0,0,1
183600,80b53f63b8304997a86f694eff092217,False,True,2,5,"['U', 'G']",4.27088296233792,,,6.843322724916536,5.687492163009404,0,3,0,1,0,0,1
183601,80b53f63b8304997a86f694eff092217,True,False,2,6,"['U', 'G']",7.750222094855997,5.958004122294744,3.8428790871187184,6.329881931707028,6.290805063737164,0,3,0,1,0,0,1
183602,80b53f63b8304997a86f694eff092217,False,True,2,7,"['U', 'G']",5.066080151504673,6.015541176121554,6.472305439801779,,,0,3,0,1,0,0,1
183613,1817608144b54fc59db5763fa61949f6,False,True,0,4,"['U', 'W']",5.604070692212468,4.538467258216428,2.9842458962212186,7.381361163088835,,2,3,1,1,0,0,0
183615,1817608144b54fc59db5763fa61949f6,True,False,0,6,"['U', 'W']",5.617754800590842,7.190622559270364,6.288558391804055,3.41633987767832,,2,3,1,1,0,0,0
183618,1817608144b54fc59db5763fa61949f6,False,True,0,9,"['U', 'W']",,5.400816997440847,4.795824777549623,6.545604684333008,,2,3,1,1,0,0,0
183629,1817608144b54fc59db5763fa61949f6,True,False,1,6,"['U', 'R']",,,5.879075888036018,7.062518045873611,5.208559655982746,2,3,0,1,0,1,0
183630,1817608144b54fc59db5763fa61949f6,False,True,1,7,"['U', 'R']",,5.586611749219762,8.299559126601102,7.886150116736694,7.164205410403355,2,3,0,1,0,1,0
183631,1817608144b54fc59db5763fa61949f6,False,True,1,8,"['U', 'R']",5.1489816026942,,,7.827081026802956,6.511693514260728,2,3,0,1,0,1,0
183642,1817608144b54fc59db5763fa61949f6,False,True,2,5,"['U', 'R']",,6.4759284332196,3.299463389302406,8.355131275434228,5.053567124125951,2,3,0,1,0,1,0
183643,1817608144b54fc59db5763fa61949f6,False,True,2,6,"['U', 'R']",4.96859916937928,6.012200521917052,4.80966968566862,7.68321558216221,,2,3,0,1,0,1,0
183647,1817608144b54fc59db5763fa61949f6,False,True,2,10,"['U', 'R']",,6.5218018716782105,4.795824777549623,,5.017861495073292,2,3,0,1,0,1,0
183659,3954336010c14407bd3b043b170b8b0a,False,True,0,8,"['B', 'U']",,7.793513839982859,,5.923761270004908,6.895668960886352,6,3,0,1,1,0,0
183673,3954336010c14407bd3b043b170b8b0a,False,True,1,8,"['B', 'U']",,6.5170850377345335,,,5.180952360909147,6,3,0,1,1,0,0
183685,3954336010c14407bd3b043b170b8b0a,False,True,2,6,"['B', 'U']",,8.396405120695356,3.604352610343563,7.607264737344454,6.127318097975409,6,3,0,1,1,0,0
183688,3954336010c14407bd3b043b170b8b0a,True,False,2,9,"['B', 'U']",,,6.184320146318632,5.782470414201184,4.747863247863248,6,3,0,1,1,0,0
183699,43d5fe111d1f487a85bbde264b3bce11,False,True,0,6,"['B', 'U']",,,,7.662009463353729,4.88286237146827,3,3,0,1,1,0,0
183713,43d5fe111d1f487a85bbde264b3bce11,True,False,1,6,"['B', 'U']",4.365992586646253,,7.218650233416528,7.801152807017457,6.511693514260728,3,3,0,1,1,0,0
183714,43d5fe111d1f487a85bbde264b3bce11,False,True,1,7,"['B', 'U']",4.96859916937928,8.396405120695356,,7.095835628247803,6.32818444939436,3,3,0,1,1,0,0
183715,43d5fe111d1f487a85bbde264b3bce11,False,True,1,8,"['B', 'U']",4.96859916937928,6.065080376743857,5.147909967845659,,7.116048962937776,3,3,0,1,1,0,0
183727,43d5fe111d1f487a85bbde264b3bce11,False,True,2,6,"['B', 'U']",4.96859916937928,7.094136050978858,6.237908216828903,7.095835628247803,5.681384074884122,3,3,0,1,1,0,0
183743,b6f3ded98fc44c31aa4bcaa29612e775,False,True,0,8,"['W', 'B']",,7.094136050978858,,8.268224364510631,5.726276239665406,7,1,1,0,1,0,0
183758,b6f3ded98fc44c31aa4bcaa29612e775,False,True,1,9,"['W', 'B']",5.394173235293503,7.190622559270364,,,,7,1,1,0,1,0,0
183772,b6f3ded98fc44c31aa4bcaa29612e775,False,True,2,9,"['W', 'B']",,8.396405120695356,4.791639782468431,,,7,1,1,0,1,0,0
183796,f1f823ebf6eb4c3585e07c3afce8c34a,False,True,1,5,"['W', 'B']",4.056879250636954,6.3862799699054715,6.809691930983429,8.895006784260515,5.32766818411735,2,3,1,0,1,0,0
183798,f1f823ebf6eb4c3585e07c3afce8c34a,False,True,1,7,"['W', 'B']",4.219611682838238,5.014964865687862,,7.141040765500065,,2,3,1,0,1,0,0
183811,f1f823ebf6eb4c3585e07c3afce8c34a,False,True,2,6,"['W', 'B']",3.705830952781045,4.784923138887025,6.512531953532541,7.827081026802956,,2,3,1,0,1,0,0
183812,f1f823ebf6eb4c3585e07c3afce8c34a,False,True,2,7,"['W', 'B']",,6.517059301380991,,6.7072988297744,6.903069648434412,2,3,1,0,1,0,0
183823,e677a75168c243e09b6df31dd0270e5a,False,True,0,4,"['W', 'U']",3.9118920172810903,6.312506894345534,2.9842458962212186,6.874845894783434,6.511693514260728,7,1,1,1,0,0,0
183826,e677a75168c243e09b6df31dd0270e5a,False,True,0,7,"['W', 'U']",6.819422721455993,,,6.545604684333008,6.366727259034426,7,1,1,1,0,0,0
183853,e677a75168c243e09b6df31dd0270e5a,False,True,2,6,"['W', 'U']",5.576646983906449,4.104837549475875,4.591257608094222,6.977513805004367,4.672677815837195,7,1,1,1,0,0,0
183854,e677a75168c243e09b6df31dd0270e5a,False,True,2,7,"['W', 'U']",,,7.297130206484111,7.450302705188137,5.938304089481807,7,1,1,1,0,0,0
183867,401268dc4372490283720ea06b3b7f47,False,True,0,6,"['W', 'G']",5.742449886285503,6.726894647967815,4.318804572927284,7.154123166060517,,6,3,1,0,0,0,1
183868,401268dc4372490283720ea06b3b7f47,False,True,0,7,"['W', 'G']",,5.163566648415612,6.169298863293431,8.108302671572549,,6,3,1,0,0,0,1
183871,401268dc4372490283720ea06b3b7f47,False,True,0,10,"['W', 'G']",,5.843547516198704,4.113482416256844,7.167205566620968,,6,3,1,0,0,0,1
183874,401268dc4372490283720ea06b3b7f47,True,False,0,13,"['W', 'U']",,,,,,6,3,1,1,0,0,0
183879,401268dc4372490283720ea06b3b7f47,False,True,1,4,"['W', 'U']",4.76255497742108,6.051835525300376,4.529475045610409,7.450302705188137,,6,3,1,1,0,0,0
183881,401268dc4372490283720ea06b3b7f47,True,False,1,6,"['W', 'U']",,6.26984804507427,8.049984271591237,6.414455062038436,4.884071745367448,6,3,1,1,0,0,0
183882,401268dc4372490283720ea06b3b7f47,False,True,1,7,"['W', 'G']",6.128749914579501,,4.560849694791962,,,6,3,1,0,0,0,1
183883,401268dc4372490283720ea06b3b7f47,False,True,1,8,"['W', 'G']",4.555513319102897,,4.690004826136232,7.568751567535985,,6,3,1,0,0,0,1
183884,401268dc4372490283720ea06b3b7f47,True,False,1,9,"['W', 'G']",,,5.740892968770102,5.793708293522963,,6,3,1,0,0,0,1
183894,401268dc4372490283720ea06b3b7f47,False,True,2,5,"['W', 'G']",6.359410632117639,4.556415750624988,,7.141040765500065,6.588861114498232,6,3,1,0,0,0,1
183895,401268dc4372490283720ea06b3b7f47,False,True,2,6,"['W', 'G']",2.8709561949080498,6.5566954666509,6.809691930983429,,7.402078693392725,6,3,1,0,0,0,1
183896,401268dc4372490283720ea06b3b7f47,True,False,2,7,"['W', 'G']",4.96859916937928,4.538467258216428,6.809691930983429,7.827081026802956,7.116048962937776,6,3,1,0,0,0,1
183897,401268dc4372490283720ea06b3b7f47,False,True,2,8,"['W', 'U']",5.507609151006746,4.784923138887025,4.176257307056705,,,6,3,1,1,0,0,0
183911,46ecc90a975242f2bbb17d4094fab1a1,False,True,0,8,"['B', 'W']",5.0882620853656775,,6.809691930983429,,5.493111499915809,7,1,1,0,1,0,0
183913,46ecc90a975242f2bbb17d4094fab1a1,False,True,0,10,"['B', 'W']",,,,8.883181524065503,5.795289224254333,7,1,1,0,1,0,0
183924,46ecc90a975242f2bbb17d4094fab1a1,False,True,1,7,"['B', 'W']",5.955926504143148,,6.793850996386851,8.268224364510631,5.039785162687759,7,1,1,0,1,0,0
183952,2f46cdf1cff94560b9aa95052eeb30cc,False,True,0,7,"['W', 'U']",7.278926199607146,5.650991220134008,,8.883181524065503,,7,2,1,1,0,0,0
183965,2f46cdf1cff94560b9aa95052eeb30cc,False,True,1,6,"['U', 'W']",4.555513319102897,4.367153782085258,5.700474769538825,7.695664571853015,5.630943630915362,7,2,1,1,0,0,0
183978,2f46cdf1cff94560b9aa95052eeb30cc,False,True,2,5,"['U', 'W']",5.742449886285503,5.586611749219762,3.925719086675211,7.232343781394414,7.2434965047331445,7,2,1,1,0,0,0
183979,2f46cdf1cff94560b9aa95052eeb30cc,False,True,2,6,"['U', 'W']",6.066453474767958,5.803759962340497,4.791639782468431,7.827081026802956,7.402078693392725,7,2,1,1,0,0,0
183980,2f46cdf1cff94560b9aa95052eeb30cc,False,True,2,7,"['U', 'W']",7.750222094855997,6.588618584127376,,7.617655912213009,6.895668960886352,7,2,1,1,0,0,0
183981,2f46cdf1cff94560b9aa95052eeb30cc,False,True,2,8,"['U', 'W']",,6.365457200952053,,3.119778092188547,,7,2,1,1,0,0,0
183982,2f46cdf1cff94560b9aa95052eeb30cc,False,True,2,9,"['U', 'W']",,6.333319881816042,4.791639782468431,6.7908303143297015,,7,2,1,1,0,0,0
183993,365b25eef91c418c9929984ff8f46f15,False,True,0,6,"['W', 'G']",,8.396405120695356,4.591257608094222,6.7072988297744,4.977982671589226,6,3,1,0,0,0,1
183994,365b25eef91c418c9929984ff8f46f15,False,True,0,7,"['W', 'G']",,6.517059301380991,4.795824777549623,7.617655912213009,7.102650028610445,6,3,1,0,0,0,1
184005,365b25eef91c418c9929984ff8f46f15,False,True,1,4,"['G', 'W']",3.835604989070336,,2.9174496170688875,7.171242158878677,7.010801487209294,6,3,1,0,0,0,1
184009,365b25eef91c418c9929984ff8f46f15,False,True,1,8,"['W', 'G']",,4.260039115084707,,7.617655912213009,5.221703847291126,6,3,1,0,0,0,1
184023,365b25eef91c418c9929984ff8f46f15,False,True,2,8,"['G', 'W']",,,,5.210100246471247,5.6730442588699175,6,3,1,0,0,0,1
184039,d961bb815c464b158b26386d046e36e6,False,True,0,10,"['R', 'B']",,5.371463630590885,6.793850996386851,,,3,3,0,0,1,1,0
184048,d961bb815c464b158b26386d046e36e6,False,True,1,5,"['R', 'B']",,5.586611749219762,6.7700470403817725,8.268224364510631,5.666062106782494,3,3,0,0,1,1,0
184061,d961bb815c464b158b26386d046e36e6,False,True,2,4,"['R', 'B']",5.26460541643851,4.11922706379393,4.795824777549623,6.71616251723299,5.91460295242509,3,3,0,0,1,1,0
184076,e28fecb393c544aab2348aa1d87e6128,True,False,0,5,"['B', 'G']",,3.8059266583522824,6.288558391804055,5.809932395135379,4.888897517940625,5,3,0,0,1,0,1
184079,e28fecb393c544aab2348aa1d87e6128,False,True,0,8,"['B', 'U']",,6.772670880363556,,,5.166303027985107,5,3,0,1,1,0,0
184080,e28fecb393c544aab2348aa1d87e6128,False,True,0,9,"['B', 'U']",,6.263166736665267,7.297130206484111,,4.4196420852425,5,3,0,1,1,0,0
184081,e28fecb393c544aab2348aa1d87e6128,False,True,0,10,"['U', 'B']",,8.040948127791138,,,5.749977376722124,5,3,0,1,1,0,0
184084,e28fecb393c544aab2348aa1d87e6128,True,False,0,13,"['U', 'B']",,,,,4.427127211457456,5,3,0,1,1,0,0
184091,e28fecb393c544aab2348aa1d87e6128,False,True,1,6,"['U', 'B']",,5.997745546944263,,6.877293449212872,7.402078693392725,5,3,0,1,1,0,0
184093,e28fecb393c544aab2348aa1d87e6128,False,True,1,8,"['U', 'B']",,5.267286383758737,6.29634728129684,,3.727028978034443,5,3,0,1,1,0,0
184105,e28fecb393c544aab2348aa1d87e6128,False,True,2,6,"['U', 'B']",,6.681992048026564,,7.617655912213009,5.3925441110093635,5,3,0,1,1,0,0
184117,13d3f7ac5d8942b7845c9448470d0745,True,False,0,4,"['W', 'U']",6.166709699059817,5.586611749219762,4.810268877380508,5.804617960694457,7.0254252678733575,4,3,1,1,0,0,0
184138,13d3f7ac5d8942b7845c9448470d0745,True,False,1,11,"['G', 'R']",,5.761234307168837,4.176257307056705,,,4,3,0,0,0,1,1
184147,13d3f7ac5d8942b7845c9448470d0745,True,False,2,6,"['G', 'B']",5.096229813565131,,6.154292882153813,,6.895668960886352,4,3,0,0,1,0,1
184148,13d3f7ac5d8942b7845c9448470d0745,False,True,2,7,"['G', 'B']",4.96859916937928,8.396405120695356,4.317259434793575,8.108302671572549,6.511693514260728,4,3,0,0,1,0,1
184149,13d3f7ac5d8942b7845c9448470d0745,True,False,2,8,"['G', 'B']",4.96859916937928,,5.431348516251607,7.995421206254159,,4,3,0,0,1,0,1
184160,bb24fb23d03849e98d395c35053824a6,True,False,0,5,"['R', 'B']",6.819422721455993,6.813670982069451,6.271439424408992,7.178475030732416,3.63141823648236,0,0,0,0,1,1,0
184161,bb24fb23d03849e98d395c35053824a6,False,True,0,6,"['R', 'B']",4.918558972950189,,6.809691930983429,8.895006784260515,5.659928240133018,0,0,0,0,1,1,0
184174,bb24fb23d03849e98d395c35053824a6,False,True,1,5,"['G', 'R']",5.539329288667836,,8.299559126601102,5.8516601239386725,7.0254252678733575,0,0,0,0,0,1,1
184179,bb24fb23d03849e98d395c35053824a6,False,True,1,10,"['G', 'R']",,4.784923138887025,6.809691930983429,8.895006784260515,6.690090333931049,0,0,0,0,0,1,1
184181,bb24fb23d03849e98d395c35053824a6,True,False,1,12,"['G', 'R']",3.835604989070336,,,,,0,0,0,0,0,1,1
184188,bb24fb23d03849e98d395c35053824a6,False,True,2,5,"['G', 'R']",,6.342241879815293,5.109391420037169,8.268224364510631,6.676767391546591,0,0,0,0,0,1,1
184192,bb24fb23d03849e98d395c35053824a6,False,True,2,9,"['G', 'R']",5.955926504143148,4.369937565760756,6.793850996386851,7.167205566620968,,0,0,0,0,0,1,1
184202,1719ef5d8fed4245afe4b669f4b33f7f,True,False,0,5,"['U', 'W']",,6.39333398818874,5.854325017846005,6.7072988297744,7.116048962937776,0,3,1,1,0,0,0
184207,1719ef5d8fed4245afe4b669f4b33f7f,False,True,0,10,"['U', 'B']",,,,,5.057309687233429,0,3,0,1,1,0,0
184217,764cd429224a47ef8c4a81c40084f564,False,True,0,6,"['W', 'U']",6.819422721455993,4.538467258216428,6.370902494636497,6.7072988297744,5.221703847291126,3,3,1,1,0,0,0
184245,764cd429224a47ef8c4a81c40084f564,False,True,2,6,"['W', 'U']",,7.190622559270364,5.913096522805671,8.268224364510631,,3,3,1,1,0,0,0
184247,764cd429224a47ef8c4a81c40084f564,False,True,2,8,"['W', 'U']",3.9644875515503286,,5.80066585672593,,,3,3,1,1,0,0,0
184279,5afdaba5051a40d09fdb9d39f8fab3db,False,True,1,12,"['G', 'R']",,3.9549519926344874,,6.877293449212872,,6,3,0,0,0,1,1
184285,5afdaba5051a40d09fdb9d39f8fab3db,False,True,2,4,"['G', 'R']",2.636124716282404,8.396405120695356,4.795646863847274,6.439153021224493,5.878500388127458,6,3,0,0,0,1,1
184287,5afdaba5051a40d09fdb9d39f8fab3db,False,True,2,6,"['G', 'R']",5.742449886285503,5.527385591980647,,7.036926461448831,7.148873827139539,6,3,0,0,0,1,1
184288,5afdaba5051a40d09fdb9d39f8fab3db,False,True,2,7,"['G', 'R']",,8.396405120695356,4.176257307056705,5.586523180151737,6.588861114498232,6,3,0,0,0,1,1
184291,5afdaba5051a40d09fdb9d39f8fab3db,False,True,2,10,"['R', 'G']",,,4.176257307056705,7.450302705188137,,6,3,0,0,0,1,1
184302,56ff73458e7648afa58b64f8475a04d3,False,True,0,7,"['W', 'U']",,5.761234307168837,6.423419135441032,7.450302705188137,3.63141823648236,5,3,1,1,0,0,0
184314,56ff73458e7648afa58b64f8475a04d3,False,True,1,5,"['U', 'W']",5.08663405984687,8.396405120695356,,6.788778350054112,5.157945046266337,5,3,1,1,0,0,0
184329,56ff73458e7648afa58b64f8475a04d3,False,True,2,6,"['U', 'W']",,6.1681726338106655,6.809691930983429,7.232343781394414,5.630943630915362,5,3,1,1,0,0,0
184331,56ff73458e7648afa58b64f8475a04d3,False,True,2,8,"['U', 'W']",6.266965923351675,7.190622559270364,4.795824777549623,6.545604684333008,5.659928240133018,5,3,1,1,0,0,0
184332,56ff73458e7648afa58b64f8475a04d3,False,True,2,9,"['U', 'W']",,5.761234307168837,,7.164089704821109,4.23627604750168,5,3,1,1,0,0,0
184341,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,0,4,"['U', 'B']",6.359410632117639,4.767212588657248,,5.013663907037625,5.8420863995774654,5,3,0,1,1,0,0
184343,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,0,6,"['U', 'B']",6.066453474767958,5.761234307168837,,7.507988734820431,,5,3,0,1,1,0,0
184344,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,0,7,"['U', 'B']",,5.761234307168837,,7.827081026802956,7.0254252678733575,5,3,0,1,1,0,0
184345,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,0,8,"['U', 'B']",,5.361450394841688,,,,5,3,0,1,1,0,0
184346,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,0,9,"['U', 'B']",,,,7.273704307508841,3.63141823648236,5,3,0,1,1,0,0
184356,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,1,5,"['U', 'B']",,5.816301654597643,4.791639782468431,6.645228217413008,4.441491236018404,5,3,0,1,1,0,0
184357,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,1,6,"['U', 'B']",,6.581417059027985,6.595539033457249,7.827081026802956,5.373733599710068,5,3,0,1,1,0,0
184358,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,1,7,"['U', 'B']",,6.445048236525314,,,4.46667396094496,5,3,0,1,1,0,0
184359,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,1,8,"['U', 'B']",,5.924889242942514,,8.895006784260515,4.23627604750168,5,3,0,1,1,0,0
184360,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,1,9,"['U', 'B']",,7.094136050978858,,7.167205566620968,4.919877915551877,5,3,0,1,1,0,0
184370,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,2,5,"['U', 'B']",3.7707179709256904,5.315160259375262,,,6.013908296173971,5,3,0,1,1,0,0
184371,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,2,6,"['U', 'B']",5.252570546700966,5.5725037126532255,6.169298863293431,6.906647356276695,7.693606542960162,5,3,0,1,1,0,0
184372,a5ee47fcb7524771bcfc6f10e4036b4f,False,True,2,7,"['U', 'B']",7.750222094855997,6.1634557998669885,,7.167205566620968,,5,3,0,1,1,0,0
184385,9cf4f64190e542c4bcea4b9e723499df,True,False,0,6,"['R', 'U']",4.76255497742108,6.012181537867567,,7.827081026802956,6.588861114498232,5,2,0,1,0,1,0
184386,9cf4f64190e542c4bcea4b9e723499df,True,False,0,7,"['R', 'U']",4.9971766624651375,5.1362890404636135,4.176257307056705,6.906647356276695,,5,2,0,1,0,1,0
184398,9cf4f64190e542c4bcea4b9e723499df,False,True,1,5,"['R', 'B']",4.78902743767792,,6.809691930983429,7.48004449170405,,5,2,0,0,1,1,0
184402,9cf4f64190e542c4bcea4b9e723499df,True,False,1,9,"['R', 'B']",6.098489416047241,,,7.095835628247803,7.0254252678733575,5,2,0,0,1,1,0
184404,9cf4f64190e542c4bcea4b9e723499df,False,True,1,11,"['R', 'B']",,,7.546705061493976,,,5,2,0,0,1,1,0
184413,9cf4f64190e542c4bcea4b9e723499df,False,True,2,6,"['R', 'B']",,5.425001757815441,,7.261378866805492,6.895668960886352,5,2,0,0,1,1,0
184416,9cf4f64190e542c4bcea4b9e723499df,False,True,2,9,"['R', 'B']",4.96859916937928,7.2000562271577175,7.800409416581371,7.232343781394414,,5,2,0,0,1,1,0
184427,1f083ed8dbc749f2bdfe44428947f5d8,False,True,0,6,"['W', 'B']",,,6.012305840977544,5.9051282158975305,6.291580561947878,0,0,1,0,1,0,0
184440,1f083ed8dbc749f2bdfe44428947f5d8,False,True,1,5,"['B', 'W']",5.742449886285503,4.103043637697103,6.595539033457249,6.768482153313776,6.069916613213598,0,0,1,0,1,0,0
184442,1f083ed8dbc749f2bdfe44428947f5d8,False,True,1,7,"['B', 'W']",4.604643815053534,4.538467258216428,4.483948544762568,7.232343781394414,,0,0,1,0,1,0,0
184445,1f083ed8dbc749f2bdfe44428947f5d8,True,False,1,10,"['B', 'W']",,5.5725037126532255,,,,0,0,1,0,1,0,0
184458,1f083ed8dbc749f2bdfe44428947f5d8,False,True,2,9,"['B', 'W']",,4.538467258216428,6.793850996386851,8.895006784260515,,0,0,1,0,1,0,0
184469,707d0429a6834737a7241bab9931e2c8,False,True,0,6,"['U', 'R']",5.346197704866313,7.2000562271577175,6.271439424408992,7.167586785940999,,7,2,0,1,0,1,0
184482,707d0429a6834737a7241bab9931e2c8,False,True,1,5,"['U', 'R']",3.3571014492753624,7.190622559270364,6.809691930983429,8.889094154163008,5.5302661169415295,7,2,0,1,0,1,0
184483,707d0429a6834737a7241bab9931e2c8,False,True,1,6,"['U', 'R']",3.3571014492753624,5.761234307168837,5.065718739461387,7.141040765500065,6.511693514260728,7,2,0,1,0,1,0
184485,707d0429a6834737a7241bab9931e2c8,False,True,1,8,"['U', 'R']",3.3532805919891926,,,7.808324957175973,,7,2,0,1,0,1,0
184486,707d0429a6834737a7241bab9931e2c8,False,True,1,9,"['U', 'R']",5.617754800590842,4.538467258216428,5.105341642242559,,,7,2,0,1,0,1,0
184487,707d0429a6834737a7241bab9931e2c8,True,False,1,10,"['U', 'R']",3.7143002855977154,,,,7.432741859920356,7,2,0,1,0,1,0
184488,707d0429a6834737a7241bab9931e2c8,False,True,1,11,"['U', 'R']",4.180565928138743,,,7.095835628247803,,7,2,0,1,0,1,0
184498,707d0429a6834737a7241bab9931e2c8,False,True,2,7,"['U', 'R']",4.180565928138743,6.99110504312519,,7.78956888754899,6.895668960886352,7,2,0,1,0,1,0
184511,736de9cbc3c347159971122ccd8a0fd6,False,True,0,6,"['U', 'R']",,6.928342500076323,5.634065108675701,7.141040765500065,6.895668960886352,4,3,0,1,0,1,0
184524,736de9cbc3c347159971122ccd8a0fd6,False,True,1,5,"['U', 'R']",4.555513319102897,7.190622559270364,3.604352610343563,3.799420289855072,6.481503988430942,4,3,0,1,0,1,0
184525,736de9cbc3c347159971122ccd8a0fd6,False,True,1,6,"['U', 'R']",4.568961059129863,7.190622559270364,5.106701823477669,7.450302705188137,,4,3,0,1,0,1,0
184526,736de9cbc3c347159971122ccd8a0fd6,False,True,1,7,"['U', 'R']",,4.367153782085258,6.809691930983429,7.02224950791692,7.432741859920356,4,3,0,1,0,1,0
184527,736de9cbc3c347159971122ccd8a0fd6,False,True,1,8,"['U', 'R']",4.66953083319818,7.190622559270364,6.472305439801779,7.095835628247803,,4,3,0,1,0,1,0
184528,736de9cbc3c347159971122ccd8a0fd6,False,True,1,9,"['U', 'R']",5.411239621227287,8.396405120695356,,8.883181524065503,,4,3,0,1,0,1,0
184529,736de9cbc3c347159971122ccd8a0fd6,False,True,1,10,"['U', 'R']",,6.888074035271521,4.176257307056705,8.268224364510631,,4,3,0,1,0,1,0
184538,736de9cbc3c347159971122ccd8a0fd6,False,True,2,5,"['U', 'R']",3.6458357398636942,6.2375317118378675,,7.424999846803711,7.116048962937776,4,3,0,1,0,1,0
184539,736de9cbc3c347159971122ccd8a0fd6,False,True,2,6,"['U', 'R']",2.8709561949080498,6.432866109847069,,7.255574545990591,,4,3,0,1,0,1,0
184540,736de9cbc3c347159971122ccd8a0fd6,False,True,2,7,"['U', 'R']",4.555513319102897,4.858253287822098,6.636891050251685,,7.116048962937776,4,3,0,1,0,1,0
184553,8820d932a96348c2b510682e9f108192,True,False,0,6,"['R', 'G']",,3.0733860584881367,6.636891050251685,7.3968563261902025,5.864922426673308,3,3,0,0,0,1,1
184557,8820d932a96348c2b510682e9f108192,False,True,0,10,"['R', 'G']",,,4.791639782468431,7.167205566620968,5.659928240133018,3,3,0,0,0,1,1
184566,8820d932a96348c2b510682e9f108192,False,True,1,5,"['R', 'G']",5.6962854246521974,5.5725037126532255,4.693541192821923,6.906647356276695,7.693606542960162,3,3,0,0,0,1,1
184567,8820d932a96348c2b510682e9f108192,False,True,1,6,"['R', 'G']",7.750222094855997,4.784923138887025,6.288558391804055,7.610276610930614,7.116048962937776,3,3,0,0,0,1,1
184569,8820d932a96348c2b510682e9f108192,False,True,1,8,"['R', 'G']",,7.11997631844703,3.604352610343563,7.167205566620968,,3,3,0,0,0,1,1
184582,8820d932a96348c2b510682e9f108192,False,True,2,7,"['R', 'U']",6.819422721455993,6.312506894345534,2.249258160237389,7.497143296711962,6.895668960886352,3,3,0,1,0,1,0
184599,1aa1adfb1cc54298a4665732e5a5513a,False,True,0,10,"['U', 'B']",7.750222094855997,6.263166736665267,,,5.373984780881204,6,0,0,1,1,0,0
184609,1aa1adfb1cc54298a4665732e5a5513a,False,True,1,6,"['U', 'B']",,7.2000562271577175,,8.268224364510631,5.7763153825183515,6,0,0,1,1,0,0
184610,1aa1adfb1cc54298a4665732e5a5513a,False,True,1,7,"['U', 'B']",,5.889954066703798,6.169298863293431,8.883181524065503,4.23627604750168,6,0,0,1,1,0,0
184611,1aa1adfb1cc54298a4665732e5a5513a,False,True,1,8,"['U', 'B']",,,6.636891050251685,8.883181524065503,7.402078693392725,6,0,0,1,1,0,0
184623,1aa1adfb1cc54298a4665732e5a5513a,False,True,2,6,"['U', 'B']",,4.260039115084707,6.097200868228272,6.076376257310462,5.017861495073292,6,0,0,1,1,0,0
184624,1aa1adfb1cc54298a4665732e5a5513a,False,True,2,7,"['U', 'B']",,5.761234307168837,6.472305439801779,5.468582728785604,5.630943630915362,6,0,0,1,1,0,0
184638,0abb8c7fef8244cbb0122413d000067c,False,True,0,7,"['U', 'R']",,,4.791639782468431,7.871306079505533,7.0254252678733575,3,3,0,1,0,1,0
184652,0abb8c7fef8244cbb0122413d000067c,False,True,1,7,"['R', 'U']",5.4591134718391565,6.726894647967815,,8.883181524065503,5.238600628930818,3,3,0,1,0,1,0
